"","time","U","I","V"
"474",47.3,23.9780875478952,187947.63133223,215803.493503202
"475",47.4,22.6108233907882,187612.977001735,216441.781926546
"476",47.5,21.3178290807112,187278.846776903,217078.9336964
"477",47.6,20.0952988708064,186945.243523034,217714.950599208
"478",47.7,18.9396083095356,186612.169919171,218349.834430835
"479",47.8,17.8473064019751,186279.628466269,218983.586995946
"480",47.9,16.8151080650238,185947.621495048,219616.210107417
"481",48,15.8398868679911,185616.151173552,220247.705585769
"482",48.1,14.91866805014,185285.219514417,220878.075258622
"483",48.2,14.0486218068787,184954.828381851,221507.320960188
"484",48.3,13.2270568364142,184624.979498357,222135.44453077
"485",48.4,12.4514141388122,184295.674451171,222762.447816295
"486",48.5,11.7192610595419,183966.914698461,223388.332667865
"487",48.6,11.028285569722,183638.701575273,224013.100941325
"488",48.7,10.3762907754308,183311.036299232,224636.754496861
"489",48.8,9.76118964858609,182983.919976021,225259.295198601
"490",48.9,9.18099997205635,182657.35360463,225880.724914254
"491",49,8.63383949181284,182331.338082388,226501.045514746
