"","time","U","I","V"
"433",43.2,2262415.93465334,594207.500154439,615613.738791822
"434",43.3,2257140.59030213,598312.664611616,620393.274244087
"435",43.4,2251836.75062809,602438.247810136,625205.798028788
"436",43.5,2246504.39390373,606584.231422564,630051.473747624
"437",43.6,2241143.50061781,610750.594943307,634930.464846669
"438",43.7,2235754.05350754,614937.31566073,639842.934598793
"439",43.8,2230336.03759081,619144.368629277,644789.046085871
"440",43.9,2224889.44019846,623371.726641602,649768.962180765
"441",44,2219414.25100662,627619.360200731,654782.845529078
"442",44.1,2213910.462069,631887.237492252,659830.858530696
"443",44.2,2208378.06784926,636175.324356538,664913.16332109
"444",44.3,2202817.06525334,640483.584261035,670029.921752417
"445",44.4,2197227.45366186,644811.978272591,675181.29537438
"446",44.5,2191609.23496237,649160.465029866,680367.445414876
"447",44.6,2185962.41358174,653529.000715815,685588.532760426
"448",44.7,2180286.99651838,657917.539030253,690844.717936374
"449",44.8,2174582.9933745,662326.031162528,696136.161086876
"450",44.9,2168850.4163883,666754.42576429,701463.021954668
"451",45,2163089.28046606,671202.66892238,706825.459860611
"452",45.1,2157299.60321418,675670.704131857,712223.63368303
"453",45.2,2151481.40497117,680158.472269144,717657.701836826
"454",45.3,2145634.70883948,684665.911565344,723127.822252377
"455",45.4,2139759.54071726,689192.957579696,728634.152354233
"456",45.5,2133855.92932999,693739.54317322,734176.849039587
"457",45.6,2127923.906262,698305.598482531,739756.068656543
"458",45.7,2121963.5059878,702891.050893852,745371.966982175
"459",45.8,2115974.7659033,707495.825017236,751024.699200374
"460",45.9,2109957.72635686,712119.842660997,756714.419879493
"461",46,2103912.43068013,716763.022806374,762441.282949786
"462",46.1,2097838.92521872,721425.281582443,768205.441680648
"463",46.2,2091737.25936268,726106.532241265,774007.048657651
"464",46.3,2085607.48557672,730806.685133321,779846.255759382
