"","time","U","I","V"
"372",37.1,2.94594770102999e-17,29229.1647252027,1165126.23683224
"373",37.2,1.8808485295537e-17,29225.7848746797,1170233.59103399
"374",37.3,1.19050648514085e-17,29222.4054149779,1175340.35454331
"375",37.4,7.52229981883956e-18,29219.0263460541,1180446.52742581
"376",37.5,4.81445943072661e-18,29215.6476678651,1185552.10974648
"377",37.6,3.26118366396544e-18,29212.2693803732,1190657.10156231
"378",37.7,2.2186253553897e-18,29208.8914835236,1195761.50295639
"379",37.8,1.47031086345005e-18,29205.5139772669,1200865.31400316
"380",37.9,9.58124716933931e-19,29202.1368615592,1205968.53476907
"381",38,6.1337501823745e-19,29198.760136348,1211071.16533344
"382",38.1,3.86717624970532e-19,29195.3838015941,1216173.20575557
"383",38.2,2.41104607325913e-19,29192.0078572543,1221274.65610071
"384",38.3,1.49011080073877e-19,29188.632303284,1226375.51643609
"385",38.4,9.19480062615213e-20,29185.25713964,1231475.78682726
"386",38.5,5.7396320630099e-20,29181.8823662794,1236575.46733911
"387",38.6,3.84184713658891e-20,29178.5079831643,1241674.55802859
"388",38.7,2.5964399808206e-20,29175.13399024,1246773.0589787
"389",38.8,1.70586292415782e-20,29171.7603874572,1251870.97026377
"390",38.9,1.09837191456325e-20,29168.387174772,1256968.29195018
"391",39,6.91802967436725e-21,29165.014352132,1262065.02411717
"392",39.1,4.26997283398489e-21,29161.641919498,1267161.16682396
"393",39.2,2.5958710794367e-21,29158.2698768269,1272256.72013572
"394",39.3,1.55881070498957e-21,29154.8982240742,1277351.68411961
"395",39.4,9.33470217907825e-22,29151.5269611967,1282446.05884112
"396",39.5,5.69876249817569e-22,29148.1560881514,1287539.84436504
"397",39.6,3.7961584904059e-22,29144.7856049007,1292633.04074827
"398",39.7,2.54249471513353e-22,29141.4155113898,1297725.64807369
"399",39.8,1.63236510931335e-22,29138.0458075695,1302817.66641558
"400",39.9,1.01883117758989e-22,29134.676493396,1307909.09584021
"401",40,6.2392314671172e-23,29131.3075688169,1312999.93642675
"402",40.1,3.7476868517539e-23,29127.939033793,1318090.18823434
"403",40.2,2.21780124087421e-23,29124.5708882814,1323179.85132809
"404",40.3,1.29644398176482e-23,29121.2031322375,1328268.92577507
"405",40.4,7.56066954274999e-24,29117.8357656182,1333357.41164069
"406",40.5,4.48752619829678e-24,29114.4687883806,1338445.30898968
"407",40.6,2.9669782000224e-24,29111.1022004872,1343532.61787885
"408",40.7,1.98652877354596e-24,29107.736001883,1348619.33839102
"409",40.8,1.27005706470362e-24,29104.3701925191,1353705.47060035
"410",40.9,7.84826796274914e-25,29101.0047723517,1358791.01457305
"411",41,4.73497802677862e-25,29097.6397413284,1363875.9703882
"412",41.1,2.78361125991221e-25,29094.2750994101,1368960.33810487
"413",41.2,1.60326103856525e-25,29090.9108465539,1374044.11778808
"414",41.3,9.07160346709822e-26,29087.5469827153,1379127.30950484
"415",41.4,5.10782380194643e-26,29084.1835078512,1384209.91332048
"416",41.5,2.95962520603215e-26,29080.8204219188,1389291.92929966
"417",41.6,1.96238215355767e-26,29077.4577248806,1394373.35749911
"418",41.7,1.30701178211547e-26,29074.0954166818,1399454.19800156
"419",41.8,8.12453390167048e-27,29070.7334972733,1404534.4508811
"420",41.9,4.81158555586566e-27,29067.3719666115,1409614.11620385
"421",42,2.79930003266341e-27,29064.0108246441,1414693.19404879
"422",42.1,1.59020748072268e-27,29060.6500713321,1419771.68447493
"423",42.2,8.85657740709297e-28,29057.2897066324,1424849.58754723
"424",42.3,4.84644501838389e-28,29053.9297305008,1429926.9033326
"425",42.4,2.64127465390907e-28,29050.5701428942,1435003.6318963
"426",42.5,1.47893675870228e-28,29047.2109437697,1440079.77330292
"427",42.6,9.82666427232294e-29,29043.8521330899,1445155.32760913
"428",42.7,6.61542339781184e-29,29040.4937108002,1450230.29489755
"429",42.8,4.12086391620934e-29,29037.1356768515,1455304.67524219
"430",42.9,2.41989259332234e-29,29033.7780312001,1460378.4687091
"431",43,1.38851384550189e-29,29030.420773794,1465451.67537716
"432",43.1,7.71208748005384e-30,29027.063904594,1470524.29530532
"433",43.2,4.16663952827452e-30,29023.7074235572,1475596.32855845
