"","time","U","I","V"
"376",37.5,0.00379169054590147,29817.8592737499,4079.04848854376
"377",37.6,0.00344854490997272,29817.2388338662,4091.92868781868
"378",37.7,0.00313551590001405,29816.6183767833,4104.80861870856
"379",37.8,0.00285004851093562,29815.9979050564,4117.68828120656
"380",37.9,0.00258979640308118,29815.3774210322,4130.56767530685
"381",38,0.00235260556925016,29814.756926865,4143.44680100462
"382",38.1,0.00213649929112289,29814.1364245316,4156.32565829592
"383",38.2,0.00193966393701567,29813.5159158458,4169.20424717763
"384",38.3,0.00176043633422478,29812.8954024709,4182.08256764737
"385",38.4,0.00159729191183852,29812.2748859316,4194.96061970347
"386",38.5,0.00144883324679153,29811.6543676253,4207.83840334486
"387",38.6,0.00131378003467588,29811.0338488324,4220.71591857108
"388",38.7,0.00119095968003283,29810.4133307254,4233.59316538218
"389",38.8,0.00107929858814771,29809.792814378,4246.47014377869
"390",38.9,0.000977814135333913,29809.1723007726,4259.34685376161
"391",39,0.000885607259724923,29808.5517908084,4272.22329533232
"392",39.1,0.000801855628752905,29807.9312853075,4285.09946849258
"393",39.2,0.000725807340766381,29807.3107850218,4297.97537324449
"394",39.3,0.000656775121089396,29806.6902906383,4310.85100959047
"395",39.4,0.000594130975706662,29806.069802785,4323.7263775332
"396",39.5,0.000537301268307427,29805.4493220354,4336.60147707565
"397",39.6,0.000485762188833086,29804.8288489132,4349.476308221
"398",39.7,0.000439035583928185,29804.2083838962,4362.35087097266
"399",39.8,0.000396685121800003,29803.5879274207,4375.22516533424
"400",39.9,0.000358312765959354,29802.9674798845,4388.09919130952
"401",40,0.000323555534151798,29802.3470416504,4400.97294890244
"402",40.1,0.000292082520502457,29801.7266130492,4413.84643811711
"403",40.2,0.00026359216049627,29801.1061943821,4426.71965895777
"404",40.3,0.000237809719905878,29800.4857859238,4439.59261142876
"405",40.4,0.000214484990168179,29799.8653879242,4452.46529553457
"406",40.5,0.000193390023715491,29799.2450006109,4465.33771127977
"407",40.6,0.00017431804180875,29798.6246241907,4478.20985866903
"408",40.7,0.000157080278894686,29798.004258852,4491.0817377071
"409",40.8,0.000141504962972322,29797.3839047664,4503.95334839882
"410",40.9,0.000127435922847986,29796.7635620897,4516.82469074909
"411",41,0.000114731400714745,29796.1432309636,4529.69576476287
"412",41.1,0.000103262577199673,29795.5229115165,4542.56657044519
"413",41.2,9.29124392223169e-05,29794.9026038654,4555.43710780113
"414",41.3,8.35747342645295e-05,29794.282308116,4568.30737683582
"415",41.4,7.51530119498561e-05,29793.6620243648,4581.17737755442
"416",41.5,6.7559748424169e-05,29793.0417526989,4594.04710996214
"417",41.6,6.07155461790127e-05,29792.4214931975,4606.91657406424
"418",41.7,5.45484030796925e-05,29791.8012459323,4619.78576986598
"419",41.8,4.89930448589886e-05,29791.1810109684,4632.65469737269
"420",41.9,4.39903157819582e-05,29790.5607883646,4645.52335658968
"421",42,3.94866226099802e-05,29789.9405781743,4658.39174752232
"422",42.1,3.54334273819644e-05,29789.3203804458,4671.25987017599
"423",42.2,3.17867848908005e-05,29788.7001952227,4684.12772455609
"424",42.3,2.85069210658519e-05,29788.0800225446,4696.99531066805
"425",42.4,2.55578487795909e-05,29787.4598624472,4709.86262851728
"426",42.5,2.29056906373936e-05,29786.8397149641,4722.7296781095
"427",42.6,2.05243983843352e-05,29786.2195801211,4735.59645944954
"428",42.7,1.83826844290688e-05,29785.5994579492,4748.46297254383
"429",42.8,1.64595638636036e-05,29784.9793484691,4761.32921739727
"430",42.9,1.47332266758745e-05,29784.3592517024,4774.19519401537
"431",43,1.31840037700047e-05,29783.7391676685,4787.06090240362
"432",43.1,1.17941506033901e-05,29783.1190963848,4799.92634256754
"433",43.2,1.05476552008247e-05,29782.4990378672,4812.79151451265
"434",43.3,9.43007366419926e-06,29781.8789921298,4825.65641824447
"435",43.4,8.42838086851682e-06,29781.2589591853,4838.52105376852
"436",43.5,7.53083491238275e-06,29780.6389390452,4851.38542109036
"437",43.6,6.7268541289181e-06,29780.0189317199,4864.24952021552
"438",43.7,6.00690553262817e-06,29779.3989372185,4877.11335114954
"439",43.8,5.36240367405284e-06,29778.7789555495,4889.97691389797
"440",43.9,4.78561896311014e-06,29778.1589867203,4902.84020846637
